# Tile ,NCCS_ID,Status,RA,Dec,Vmag,err_Vmag,Rmag,Imag,VFWHM,RFWHM,IFWHM,?,?,?,?,Quality ,Redshift,Distance,,,,My favorite H0=74.03 km*s^-1*Mpc^-1,,C=2.99E8 m/s
tile16h48m+88d42m,3620450,3,241.80081,88.39834,15.739,0.007,15.236,14.646,2.369,1.879,1.873,3,3,3,2,3,0.046,185.789544779144,,,,,,
tile08h24m+87d18m,1630696,3,124.09276,87.34485,18.382,0.153,17.137,16.329,2.011,2.352,1.829,0,0,0,2,1,0.046,185.789544779144,,,,,,
tile12h00m+87d48m,1672950,3,173.71103,87.70026,18.615,0.141,18.208,17.459,4.843,2.405,2.798,1,1,3,3,1,0.0475,191.847899500203,,,,,,
tile00h00m+89d12m,2495657,3,354.27647,88.72861,15.997,0.007,15.084,14.519,2.52,3.194,2.313,0,0,0,3,4,0.0481,194.271241388626,,,,,,
tile10h48m+87d18m,2306282,3,166.96944,87.50516,17.296,0.031,16.467,15.459,1.487,1.963,2.05,0,0,0,2,3,0.0481,194.271241388626,,,,,,
tile14h24m+87d06m,425808,3,223.38698,87.01206,17.195,0.017,16.541,15.877,4.792,3.669,3.378,3,3,2,3,3,0.0486,196.290692962313,,,,,,
tile19h12m+89d12m,2445955,3,292.45391,88.97431,17.665,0.027,16.972,16.187,2.029,3.082,3.661,0,2,0,2,4,0.0493,199.117925165473,,,,,,
tile00h00m+89d12m,424791,3,323.81353,89.27722,17.096,0.016,16.305,15.523,2.977,4.461,4.142,3,2,2,3,5,0.0497,200.733486424423,,,,,,
tile12h00m+87d06m,3714069,3,178.85663,87.11349,17.919,0.034,17.46,16.694,2.334,2.238,1.873,2,0,2,2,5,0.0497,200.733486424423,,,,,,
tile07h12m+87d48m,2694787,3,103.21898,87.5898,18.312,0.103,17.561,16.861,2.371,2.793,2.919,0,0,0,2,3,0.0497,200.733486424423,,,,,,
tile07h12m+87d48m,2702325,3,108.17866,87.69198,18.678,0.04,17.887,16.957,2.894,2.875,2.816,0,0,0,3,3,0.0499,201.541267053897,,,,,,
tile03h36m+88d00m,1607456,3,52.8045,88.16785,17.853,0.019,16.654,15.983,1.865,2.184,2.111,0,0,0,2,5,0.0502,202.752937998109,,,,,,
tile19h12m+89d12m,2798213,3,275.60765,88.90904,17.326,0.017,16.872,16.547,2.111,2.526,2.39,3,2,0,2,5,0.0504,203.560718627583,,,,,,
tile07h12m+87d48m,2705961,3,108.79173,87.46994,17.045,0.024,15.901,15.076,2.177,1.905,1.983,2,0,0,2,4,0.0505,203.964608942321,,,,,,
tile14h24m+87d06m,3638321,3,217.47682,87.27833,16.839,0.019,16.148,15.542,2.148,2.054,1.968,0,0,0,2,1,0.0511,206.387950830744,,,,,,
tile07h12m+87d06m,11211,3,116.32853,86.86186,17.513,0.023,16.918,16.111,1.736,3.153,2.355,0,0,2,2,3,0.0513,207.195731460219,,,,,,
tile07h12m+87d48m,2702383,3,107.71782,87.61374,17.984,0.043,17.039,16.208,2.183,2.26,2.268,0,0,0,2,3,0.0513,207.195731460219,,,,,,
tile13h12m+88d00m,3617484,3,198.9897,87.85945,16.556,0.009,16.004,15.33,3.528,3.335,3.558,2,0,0,3,1,0.0513,207.195731460219,,,,,,
tile07h12m+88d42m,1649825,3,102.64703,88.27436,18.846,0.14,18.403,17.452,2.213,2.903,2.758,0,2,2,2,2,0.0515,208.003512089693,,,,,,
tile13h12m+88d00m,3617121,3,191.7854,87.7875,15.191,0.01,14.68,13.863,1.831,1.876,1.87,0,0,0,2,4,0.052,210.02296366338,,,,,,
tile04h48m+89d12m,3695568,3,106.94108,89.30974,17.794,0.096,17.046,16.247,2.741,2.119,1.953,0,0,0,3,5,0.0522,210.830744292854,,,,,,
tile14h24m+87d06m,3644011,3,207.9442,86.85048,16.836,0.017,16.302,15.609,1.816,2.054,1.957,0,0,0,2,5,0.0523,211.234634607591,,,,,,
tile21h36m+87d06m,1454632,3,326.26007,87.16345,17.888,0.022,16.931,16.229,1.71,2.508,2.319,0,0,0,2,5,0.0524,211.638524922329,,,,,,
tile14h24m+87d06m,1493037,3,211.55399,86.79815,18.494,0.098,18.079,17.717,1.701,2.433,2.639,0,0,0,2,5,0.0524,211.638524922329,,,,,,
tile04h48m+89d12m,2700768,3,73.64513,88.89525,17.778,0.051,16.645,15.803,3.003,3.21,3.071,0,0,0,3,5,0.0524,211.638524922329,,,,,,
tile07h12m+87d06m,259,3,102.06135,87.03832,15.322,0.019,14.146,13.131,2.212,2.591,2.369,3,3,3,2,5,0.0526,212.446305551803,,,,,,
tile13h12m+87d18m,1526516,3,194.8099,87.50689,16.323,0.012,15.647,14.789,1.5,2.037,1.887,0,0,0,2,5,0.0526,212.446305551803,,,,,,
tile15h36m+88d00m,1781866,3,240.19968,87.80813,16.615,0.021,16.762,15.499,4.113,4.249,2.846,3,2,3,3,5,0.0527,212.850195866541,,,,,,
tile02h24m+88d42m,813963,3,43.69661,88.33203,16.939,0.018,16.029,15.056,1.648,2.197,2.097,3,3,3,2,4,0.0527,212.850195866541,,,,,,
tile04h48m+88d30m,2685628,3,71.3983,88.64043,18.921,0.185,18.731,17.76,2.182,3.346,2.745,0,2,2,2,5,0.0528,213.254086181278,,,,,,
tile04h48m+89d12m,2857142,3,51.26514,89.00796,16.626,0.019,15.948,15.133,2.418,2.812,2.485,0,0,0,3,5,0.0528,213.254086181278,,,,,,
tile13h12m+88d00m,1489898,3,203.32431,87.64625,16.731,0.016,16.046,15.184,2.609,3.27,3.212,2,0,0,3,4,0.0528,213.254086181278,,,,,,
tile04h48m+89d12m,2960328,3,84.34515,88.93714,17.876,0.094,16.887,16.053,2.507,4.02,4.054,0,2,2,3,2,0.0528,213.254086181278,,,,,,
tile14h24m+87d48m,1490898,3,209.87289,87.47502,17.944,0.051,17.412,16.895,2.242,3.414,3.122,0,0,2,2,5,0.0529,213.657976496015,,,,,,
tile07h12m+87d48m,2710189,3,111.11158,87.4755,17.597,0.046,16.85,16.236,2.521,2.936,2.736,2,0,0,3,4,0.053,214.061866810752,,,,,,
tile04h48m+89d12m,811127,3,68.20947,89.1595,17.146,0.033,16.351,15.753,3.792,3.703,3.432,0,3,0,3,3,0.053,214.061866810752,,,,,,
tile10h48m+88d00m,2306726,3,169.13901,87.69146,16.298,0.018,16.001,14.793,3.98,3.648,3.024,0,0,0,3,3,0.053,214.061866810752,,,,,,
tile15h36m+88d00m,624429,3,240.88723,87.61518,18.822,0.042,18.076,17.314,1.438,1.933,1.993,0,0,0,2,1,0.053,214.061866810752,,,,,,
tile13h12m+87d18m,1677740,3,201.09746,87.26803,17.917,0.025,17.487,16.883,1.886,1.881,1.98,2,0,0,2,5,0.0531,214.46575712549,,,,,,
tile04h48m+89d12m,2675048,3,56.09427,88.88996,17.953,0.031,17.169,16.364,1.694,1.934,1.795,0,0,0,2,5,0.0531,214.46575712549,,,,,,
tile07h12m+87d06m,572,3,112.22405,87.03583,17.648,0.053,16.902,16.177,3.029,3.498,2.686,2,0,2,3,3,0.0531,214.46575712549,,,,,,
tile09h36m+88d30m,1665635,3,160.86609,88.36531,17.421,0.022,16.413,15.636,1.962,3.541,2.782,1,0,0,2,3,0.0531,214.46575712549,,,,,,
tile04h48m+89d12m,2960877,3,64.694,88.978,16.334,0.031,15.428,14.73,4.61,6.642,5.402,0,0,0,3,3,0.0531,214.46575712549,,,,,,
tile09h36m+88d30m,1658921,3,152.30576,88.41396,17.849,0.059,17.215,16.541,2.819,2.712,2.647,0,0,0,3,5,0.0532,214.869647440227,,,,,,
tile07h12m+87d48m,1654820,3,106.76763,87.41847,18.923,0.131,18.609,17.936,2.996,2.302,1.952,0,0,0,3,2,0.0532,214.869647440227,,,,,,
tile08h24m+88d00m,1631516,3,121.46406,88.16055,15.841,0.008,15.083,14.293,3.198,3.515,3.389,2,0,0,3,3,0.0533,215.273537754964,,,,,,
tile19h12m+89d12m,423134,3,268.41258,89.07,16.334,0.011,15.573,14.907,1.673,2.253,2.167,0,0,0,2,5,0.0534,215.677428069701,,,,,,
tile14h24m+87d48m,1781573,3,216.36939,87.83754,16.334,0.013,15.596,14.665,2.524,2.543,2.266,3,3,3,3,5,0.0534,215.677428069701,,,,,,
tile04h48m+89d12m,3696770,3,54.99652,89.01993,17.648,0.102,16.802,15.956,4.024,3.761,3.045,2,2,2,3,4,0.0534,215.677428069701,,,,,,
tile12h00m+87d06m,45363,3,180.32298,86.7521,18.428,0.046,17.493,16.465,2.244,2.844,2.72,2,0,0,2,3,0.0534,215.677428069701,,,,,,
tile02h24m+87d06m,1296032,3,40.8548,87.11409,18.397,0.073,17.928,17.525,1.788,1.886,1.994,0,2,0,2,5,0.0535,216.081318384439,,,,,,
tile09h36m+88d30m,1665098,3,131.89385,88.60166,16.987,0.034,16.19,15.371,3.415,3.213,3.036,0,0,0,3,5,0.0535,216.081318384439,,,,,,
tile10h48m+88d00m,1674392,3,171.16527,88.25404,18.51,0.033,17.675,17.078,2.344,2.937,2.532,2,0,3,2,4,0.0535,216.081318384439,,,,,,
tile12h00m+87d06m,1754,3,181.55765,86.99273,18.844,0.072,18.29,17.752,2.224,3.254,3.176,0,2,0,2,5,0.0536,216.485208699176,,,,,,
tile14h24m+87d06m,1780989,3,219.07921,87.03347,16.074,0.01,15.279,14.582,2.102,2.485,2.289,0,0,0,2,5,0.0536,216.485208699176,,,,,,
tile12h00m+87d06m,3073487,3,187.19792,87.07888,18.181,0.062,18.032,17.284,1.755,3.517,3.31,0,0,0,2,5,0.0536,216.485208699176,,,,,,
tile14h24m+87d06m,1527547,3,216.24395,87.14173,16.033,0.016,15.35,14.637,1.611,2.255,1.934,0,0,0,2,3,0.0536,216.485208699176,,,,,,
tile02h24m+87d06m,1254926,3,34.47061,86.88502,16.988,0.021,16.371,15.593,1.691,2.462,2.257,0,0,0,2,4,0.0537,216.889099013913,,,,,,
tile10h48m+88d00m,1640250,3,161.34082,88.26986,17.658,0.043,16.981,16.27,3.047,4.231,3.641,0,0,2,3,4,0.0537,216.889099013913,,,,,,
tile14h24m+87d48m,1490093,3,206.42831,87.53225,18.268,0.047,17.978,17.242,1.425,3.01,2.637,0,0,0,2,3,0.0537,216.889099013913,,,,,,
tile00h00m+88d30m,3315962,3,0.75454,88.35939,17.059,0.014,16.237,15.542,2.614,4.182,3.608,0,0,0,3,3,0.0537,216.889099013913,,,,,,
tile12h00m+87d06m,48887,3,180.99628,86.64319,17.13,0.02,16.369,15.491,3.689,4.815,4.761,2,0,0,3,1,0.0537,216.889099013913,,,,,,
tile02h24m+88d42m,418640,3,27.78804,88.66261,18.602,0.059,17.937,17.237,1.836,2.431,2.792,0,3,3,2,5,0.0538,217.292989328651,,,,,,
tile15h36m+88d00m,1782135,3,235.12661,87.88365,17.002,0.016,16.23,15.627,1.472,1.983,1.79,0,2,0,2,5,0.0538,217.292989328651,,,,,,
tile04h48m+89d12m,2674989,3,55.67558,88.91583,17.83,0.027,16.977,16.405,2.099,1.939,1.82,2,0,0,2,5,0.0538,217.292989328651,,,,,,
tile12h00m+87d06m,3073838,3,184.59595,87.03241,18.1,0.048,17.557,16.86,2.06,3.207,3.381,0,0,0,2,5,0.0538,217.292989328651,,,,,,
tile09h36m+87d48m,1660150,3,142.77981,87.57112,17.176,0.013,16.339,15.574,2.629,3.372,3.128,0,0,0,3,3,0.0539,217.696879643388,,,,,,
tile16h48m+88d42m,751432,3,246.03879,88.42185,18.569,0.105,17.947,17.51,2.632,3.026,2.777,0,0,0,3,2,0.0539,217.696879643388,,,,,,
tile12h00m+87d06m,44938,3,178.76725,86.64757,17.136,0.041,16.255,15.419,2.201,3.379,3.008,3,3,3,2,5,0.054,218.100769958125,,,,,,
tile02h24m+88d42m,812958,3,21.56802,88.46515,16.509,0.01,15.479,14.718,1.993,2.684,2.535,2,2,2,2,5,0.054,218.100769958125,,,,,,
tile22h48m+88d00m,2497640,3,332.84072,88.23226,18.981,0.044,18.355,18.025,1.945,2.965,3.277,0,0,2,2,5,0.054,218.100769958125,,,,,,
tile06h00m+87d18m,1621305,3,98.68391,87.1796,17.306,0.057,16.713,15.938,2.534,2.991,2.715,0,0,0,3,4,0.054,218.100769958125,,,,,,
tile14h24m+87d48m,1490997,3,209.92517,87.40204,17.626,0.03,16.91,16.282,2.022,3.054,2.745,0,0,0,2,3,0.054,218.100769958125,,,,,,
tile14h24m+87d06m,426180,3,219.06522,87.07331,18,0.038,17.18,16.51,2.909,3.683,2.983,0,0,0,3,1,0.0541,218.504660272862,,,,,,
tile13h12m+88d00m,1676841,3,196.40724,88.36592,18.415,0.029,17.962,17.388,1.985,3.187,2.6,3,2,2,2,5,0.0542,218.9085505876,,,,,,
tile14h24m+88d30m,1676482,3,206.37037,88.48923,17.096,0.012,16.402,15.485,1.999,2.568,2.331,2,0,0,2,4,0.0542,218.9085505876,,,,,,
tile07h12m+87d06m,1653316,3,109.148,87.01017,18.911,0.24,17.294,16.039,3.087,2.839,2.329,0,0,2,3,1,0.0542,218.9085505876,,,,,,
tile14h24m+87d06m,1491019,3,209.16143,87.36959,18.873,0.072,18.189,17.627,1.266,1.837,1.88,0,0,0,2,5,0.0543,219.312440902337,,,,,,
tile16h48m+87d48m,3513807,3,249.79684,87.61515,16.052,0.007,15.289,14.561,1.767,2.115,2.121,0,0,0,2,5,0.0543,219.312440902337,,,,,,
tile15h36m+88d00m,626788,3,240.15004,88.29368,16.984,0.013,16.244,15.541,2.81,4.623,3.982,2,2,2,3,4,0.0543,219.312440902337,,,,,,
tile09h36m+89d12m,3609464,3,122.78099,89.03315,18.233,0.047,16.857,15.879,3.895,4.455,6,2,3,2,3,3,0.0543,219.312440902337,,,,,,
tile12h00m+88d42m,1674973,3,174.7364,88.35524,16.375,0.011,15.777,14.925,2.129,2.176,1.911,3,3,3,2,5,0.0544,219.716331217074,,,,,,
tile02h24m+88d42m,813839,3,40.43349,88.49271,18.772,0.066,17.684,16.671,1.93,2.801,2.48,0,2,0,2,4,0.0544,219.716331217074,,,,,,
tile02h24m+88d42m,814019,3,43.17432,88.29036,17.648,0.027,16.644,15.747,2.213,1.933,1.927,3,3,3,2,3,0.0545,220.120221531811,,,,,,
tile09h36m+88d30m,1658779,3,154.76607,88.46502,17.868,0.079,17.165,16.28,3.026,2.375,2.224,0,0,0,3,3,0.0545,220.120221531811,,,,,,
tile09h36m+89d12m,3695584,3,112.04412,89.24506,16.434,0.045,15.629,14.896,3.244,2.832,2.704,0,0,2,3,3,0.0545,220.120221531811,,,,,,
tile07h12m+87d48m,2705996,3,108.78515,87.45467,18.049,0.045,16.881,16.038,2.519,2.011,1.876,0,0,0,3,1,0.0545,220.120221531811,,,,,,
tile16h48m+87d06m,1539137,3,256.431,86.66499,16.809,0.014,16.231,15.729,1.952,3.658,3.122,2,0,0,2,5,0.0546,220.524111846549,,,,,,
tile16h48m+87d48m,3513790,3,248.97997,87.64406,17.469,0.015,16.762,16.09,1.629,2.462,3.339,0,3,0,2,5,0.0546,220.524111846549,,,,,,
tile12h00m+88d42m,2327538,3,175.87428,88.76926,18.603,0.074,17.879,16.831,1.436,2.482,2.383,0,0,0,2,1,0.0546,220.524111846549,,,,,,
tile13h12m+88d00m,2346676,3,186.704,88.20987,18.32,0.05,17.934,17.175,2.446,2.502,2.254,1,0,0,3,1,0.0546,220.524111846549,,,,,,
tile09h36m+88d30m,1632003,3,147.8943,88.18749,16.355,0.009,15.495,14.859,1.776,1.948,1.964,0,0,0,2,5,0.0547,220.928002161286,,,,,,
tile04h48m+89d12m,2675168,3,51.90703,88.89626,18.562,0.064,17.746,16.941,1.867,2.534,2.191,0,0,0,2,5,0.0547,220.928002161286,,,,,,
tile18h00m+88d00m,430043,3,262.02575,88.05004,18.5,0.121,18.283,17.648,1.18,3.383,2.181,3,3,3,2,4,0.0547,220.928002161286,,,,,,
tile12h00m+87d06m,3714019,3,178.38054,87.17945,18.33,0.052,18.189,17.03,2.706,1.892,1.818,0,0,2,3,1,0.0547,220.928002161286,,,,,,
tile02h24m+87d48m,1567669,3,39.03792,87.94029,18.041,0.136,17.896,16.979,3.31,1.658,2.387,2,2,2,2,4,0.0548,221.331892476023,,,,,,
tile07h12m+87d06m,11360,3,112.09846,86.76577,17.755,0.025,17.376,16.797,1.785,3.428,3.321,0,0,0,2,2,0.0549,221.735782790761,,,,,,
tile16h48m+87d48m,1538474,3,251.87202,87.58218,16.962,0.017,16.63,16.065,2.353,2.358,3.023,0,0,0,2,1,0.0549,221.735782790761,,,,,,
tile15h36m+88d00m,3250900,3,244.51227,87.95004,17.437,0.028,16.926,16.699,3.106,3.621,3.305,2,2,0,3,3,0.055,222.139673105498,,,,,,
tile02h24m+87d06m,1295591,3,36.42915,87.07982,16.343,0.023,15.612,14.874,1.323,2.328,2.373,2,2,2,2,5,0.0552,222.947453734972,,,,,,
tile16h48m+87d06m,1536319,3,256.62369,86.67816,17.54,0.03,16.606,15.879,1.863,2.754,3.093,2,2,3,2,5,0.0552,222.947453734972,,,,,,
tile07h12m+87d06m,16083,3,106.5037,86.80919,17.757,0.027,17.257,16.628,3.23,4.087,4.663,0,2,2,3,3,0.0552,222.947453734972,,,,,,
tile22h48m+88d00m,2496824,3,339.07649,88.09397,18.524,0.03,17.576,17.096,1.7,2.984,3.013,0,0,0,2,5,0.0556,224.563014993921,,,,,,
tile02h24m+87d48m,1567832,3,37.19327,87.75525,18.828,0.201,17.842,16.962,1.779,2.153,2.488,0,1,0,2,4,0.0556,224.563014993921,,,,,,
tile22h48m+88d00m,1315436,3,350.17709,87.98816,17.744,0.043,16.846,16.124,4.407,5.408,5.991,2,0,2,3,3,0.056,226.17857625287,,,,,,
tile22h48m+88d00m,1315480,3,349.89117,87.97529,16.794,0.02,15.908,15.133,1.777,2.52,2.537,0,0,0,2,5,0.0562,226.986356882345,,,,,,
tile21h36m+87d06m,1454531,3,325.04105,87.2203,18.916,0.045,18.05,17.24,1.491,1.9,1.931,0,0,0,2,5,0.0562,226.986356882345,,,,,,
tile00h00m+89d12m,413715,3,331.21374,89.12298,16.991,0.014,16.041,15.21,1.841,2.224,2.215,3,2,0,2,3,0.0563,227.390247197082,,,,,,
tile19h12m+88d30m,434969,3,292.39642,88.07103,16.711,0.018,15.87,15.193,2.22,3.209,2.894,0,0,0,2,2,0.0563,227.390247197082,,,,,,
tile03h36m+87d18m,1587678,3,47.13875,87.09504,18.129,0.035,17.72,17.294,1.564,2.07,2.05,3,2,1,2,3,0.0564,227.79413751182,,,,,,
tile19h12m+88d30m,435746,3,287.52727,88.19618,17.155,0.021,17.575,17.085,4.299,2.586,2.474,3,3,3,3,5,0.0565,228.198027826557,,,,,,
tile14h24m+89d12m,422695,3,250.90756,89.14643,15.743,0.008,15.022,14.135,1.835,2.736,2.619,3,0,0,2,5,0.0567,229.005808456031,,,,,,
tile19h12m+89d12m,2445703,3,297.13407,88.80553,17.085,0.013,16.294,15.546,1.708,2.049,2.095,0,0,0,2,5,0.0567,229.005808456031,,,,,,
tile13h12m+88d00m,3617308,3,200.63924,88.02515,17.591,0.02,17.462,16.729,2.468,2.192,3.134,0,0,2,3,1,0.0568,229.409698770769,,,,,,
tile16h48m+88d42m,3620338,3,250.01746,88.53687,17.572,0.016,16.997,16.352,2.769,3.084,3.42,0,0,0,3,2,0.0569,229.813589085506,,,,,,
tile19h12m+88d30m,439543,3,278.32139,88.12169,16.437,0.012,15.899,15.22,1.864,2.723,2.721,3,3,3,2,5,0.0571,230.62136971498,,,,,,
tile14h24m+88d30m,1676828,3,200.44026,88.34089,18.812,0.043,18.951,18.214,2.623,2.147,2.598,3,3,3,3,5,0.0571,230.62136971498,,,,,,
tile01h12m+87d18m,1553460,3,18.46883,87.4093,16.649,0.023,15.876,15.144,2.631,4.167,4.345,3,3,3,3,4,0.0571,230.62136971498,,,,,,
tile13h12m+88d00m,3614401,3,191.26643,87.91719,18.459,0.027,17.856,16.732,2.912,2.887,2.894,0,2,0,3,2,0.0571,230.62136971498,,,,,,
tile22h48m+88d00m,1455725,3,344.50446,87.96103,18.307,0.027,17.281,17.119,2.883,5.225,2.611,0,0,3,3,5,0.0572,231.025260029718,,,,,,
tile13h12m+88d00m,3614120,3,196.61569,88.11505,16.681,0.011,16.013,15.193,3.691,4.066,4.05,0,0,0,3,1,0.0572,231.025260029718,,,,,,
tile14h24m+89d12m,422682,3,249.70991,89.13759,18.52,0.039,17.721,16.802,1.58,1.983,1.983,2,0,0,2,1,0.0573,231.429150344455,,,,,,
tile13h12m+88d00m,3614207,3,195.05508,88.05903,18.926,0.049,18.631,17.888,1.671,1.884,2.021,2,3,2,2,5,0.0574,231.833040659192,,,,,,
tile20h24m+87d18m,755876,3,297.35845,87.21338,18.584,0.052,17.748,17.234,2.985,3.757,3.845,0,0,2,3,1,0.0575,232.236930973929,,,,,,
tile09h36m+89d12m,2326099,3,129.64492,88.87845,16.974,0.037,16.192,15.492,3.351,3.873,3.346,0,2,0,3,5,0.0579,233.852492232879,,,,,,
tile14h24m+87d48m,1492255,3,224.2643,87.60889,18.69,0.065,17.994,17.24,1.917,2.38,2.734,0,3,0,2,3,0.0579,233.852492232879,,,,,,
tile12h00m+87d06m,3073730,3,184.39063,87.14648,16.52,0.013,15.757,14.888,2.508,2.395,2.216,0,2,0,3,5,0.058,234.256382547616,,,,,,
tile09h36m+89d12m,2326101,3,129.42166,88.87372,18.801,0.131,18.322,17.625,3.083,3.225,2.611,0,0,2,3,4,0.0581,234.660272862353,,,,,,
tile14h24m+87d06m,1782208,3,212.73934,86.97373,16.229,0.015,16.55,15.215,3.601,2.67,2.055,0,0,0,3,2,0.0581,234.660272862353,,,,,,
tile16h48m+87d48m,3513588,3,247.52383,87.41173,18.511,0.033,17.576,16.84,1.549,2.136,1.889,0,0,2,2,1,0.0584,235.871943806565,,,,,,
tile04h48m+89d12m,2960579,3,89.698,89.08675,18.638,0.127,18.18,17.238,2.596,2.424,2.802,0,0,0,3,3,0.0587,237.083614750777,,,,,,
tile15h36m+88d00m,2798602,3,228.91504,87.938,18.936,0.041,18.497,18.123,1.608,1.849,1.875,0,0,3,2,1,0.0587,237.083614750777,,,,,,
tile16h48m+87d06m,453808,3,252.02379,86.66709,18.51,0.07,19.168,17.676,2.566,1.54,2.229,0,3,3,2,1,0.059,238.295285694989,,,,,,
tile03h36m+87d18m,3347262,3,55.68602,87.3915,16.873,0.02,15.952,15.109,4.44,6.32,6.003,0,0,0,3,1,0.0592,239.103066324463,,,,,,
tile13h12m+88d00m,1489987,3,205.41223,87.59694,18.707,0.066,18.52,17.298,1.982,2.7,2.107,0,0,0,2,2,0.0594,239.910846953938,,,,,,
tile18h00m+88d00m,1220447,3,282.63682,87.89742,18.229,0.072,17.479,17.071,1.357,2.984,4.33,3,3,3,2,5,0.0601,242.738079157098,,,,,,
tile14h24m+88d30m,1676507,3,208.62784,88.45551,18.78,0.036,17.926,17.182,3.746,4.899,3.86,2,0,2,3,4,0.0607,245.161421045522,,,,,,
tile14h24m+89d12m,2798129,3,230.21825,88.77007,17.587,0.017,17.297,16.626,1.568,2.186,2.447,0,0,2,2,5,0.061,246.373091989734,,,,,,
tile14h24m+89d12m,2444370,3,236.65727,88.84916,17.193,0.016,16.871,16.269,1.615,2.305,2.38,0,0,0,2,5,0.0612,247.180872619208,,,,,,
tile02h24m+87d48m,2524434,3,30.43011,87.71033,18.373,0.042,17.36,16.602,1.825,2.591,2.427,0,2,3,2,4,0.0616,248.796433878157,,,,,,
tile10h48m+87d18m,2306647,3,167.816,87.26508,18.852,0.085,18.363,17.56,2.007,2.1,3.143,0,2,0,2,5,0.0618,249.604214507632,,,,,,
tile04h48m+89d12m,3696699,3,52.72871,89.08744,18.617,0.074,17.227,16.438,4.295,2.042,2.273,3,1,3,3,1,0.0618,249.604214507632,,,,,,
tile07h12m+87d48m,2706436,3,110.74388,87.56836,18.498,0.081,18.003,17.027,2.318,2.621,2.328,0,0,0,2,5,0.0619,250.008104822369,,,,,,
tile06h00m+88d00m,1592649,3,76.69623,87.86998,16.844,0.035,16.007,15.089,2.272,2.198,2.051,0,0,0,2,2,0.0619,250.008104822369,,,,,,
tile22h48m+87d18m,116864,3,342.46697,87.388,17.772,0.054,16.986,16.052,1.808,3.113,2.672,3,3,3,2,1,0.0621,250.815885451844,,,,,,
tile21h36m+88d42m,441713,3,311.93114,88.45463,18.965,0.107,17.883,17.304,1.488,2.036,2.033,0,0,0,2,4,0.0622,251.219775766581,,,,,,
tile21h36m+88d42m,441827,3,313.38922,88.37758,18.959,0.163,18.591,17.74,2.678,2.223,2.068,0,0,0,3,3,0.0623,251.623666081318,,,,,,
tile00h00m+87d48m,117507,3,350.05997,87.60338,18.762,0.053,17.862,17.093,2.33,2.17,1.933,0,0,2,2,1,0.0624,252.027556396056,,,,,,
tile03h36m+88d00m,1587996,3,45.29161,87.9525,17.701,0.103,16.945,16.027,1.883,2.267,2.148,0,2,0,2,1,0.0624,252.027556396056,,,,,,
tile02h24m+87d48m,1578646,3,41.6353,87.50341,16.467,0.011,15.718,15.073,2.926,3.913,3.639,0,2,2,3,4,0.0625,252.431446710793,,,,,,
tile08h24m+87d18m,1638745,3,134.72597,87.29181,18.944,0.045,18.083,17.352,1.923,1.931,2.05,0,0,0,2,1,0.0628,253.643117655005,,,,,,
tile14h24m+89d12m,2345368,3,221.65468,89.0785,16.403,0.008,15.747,15.091,2.706,4.444,3.643,0,2,2,3,4,0.0629,254.047007969742,,,,,,
tile19h12m+87d48m,437888,3,282.33236,87.50545,18.193,0.033,17.568,16.886,1.541,1.96,1.891,3,2,2,2,3,0.0629,254.047007969742,,,,,,
tile16h48m+88d42m,748164,3,248.91224,88.721,18.969,0.043,18.308,17.602,2.353,3.29,2.352,0,2,0,2,4,0.0631,254.854788599217,,,,,,
tile09h36m+87d48m,1659758,3,149.90376,87.52144,16.814,0.011,15.953,15.201,1.742,2.526,2.42,0,0,0,2,4,0.0631,254.854788599217,,,,,,
tile14h24m+89d12m,748403,3,210.90312,89.48642,18.845,0.043,18.048,17.588,1.599,2.077,1.893,0,0,2,2,1,0.0631,254.854788599217,,,,,,
tile00h00m+89d12m,424255,3,345.8691,89.12489,18.041,0.025,17.158,16.443,1.62,2.32,2.265,3,3,3,2,3,0.0632,255.258678913954,,,,,,
tile00h00m+88d30m,119198,3,343.51402,88.46545,18.444,0.052,17.67,16.766,1.867,2.47,2.536,0,0,2,2,1,0.0632,255.258678913954,,,,,,
tile16h48m+88d42m,748148,3,251.95781,88.75932,18.046,0.026,17.673,16.974,2.155,1.926,1.985,3,0,0,2,5,0.0633,255.662569228691,,,,,,
tile16h48m+88d42m,748268,3,251.51577,88.65921,18.135,0.026,17.739,17.454,2.635,3.641,2.455,0,0,2,3,4,0.0633,255.662569228691,,,,,,
tile01h12m+88d00m,113518,3,9.58795,87.84169,15.291,0.008,14.503,13.72,2.177,2.482,2.398,2,2,2,2,3,0.0633,255.662569228691,,,,,,
tile08h24m+88d00m,1636180,3,131.43266,87.90493,18.214,0.043,17.624,16.925,1.925,2.141,2.103,0,0,0,2,4,0.0635,256.470349858166,,,,,,
tile10h48m+87d18m,1640960,3,158.70494,87.28282,18.962,0.067,18.275,17.742,2.925,3.611,3.094,2,2,3,3,2,0.0638,257.682020802377,,,,,,
tile07h12m+88d42m,2675866,3,99.10481,88.74437,18.76,0.152,18.569,17.351,3.26,1.922,2.639,0,3,3,3,1,0.0639,258.085911117115,,,,,,
tile21h36m+88d42m,110183,3,333.53286,88.67726,17.672,0.023,16.962,16.204,1.899,3.069,3.096,0,0,0,2,1,0.064,258.489801431852,,,,,,
tile13h12m+88d00m,1678208,3,197.70072,87.71926,18.784,0.058,17.708,16.718,1.287,2.053,1.805,0,0,0,2,2,0.0641,258.893691746589,,,,,,
